"estado";"cidade";"bairro";"cep";"logradouro";"latitude";"longitude";"altitude";"ddd";"cod_IBGE"
"RJ";"Rio de Janeiro";"Botafogo";"22290030";"Rua da Passagem";-22,9511149;-43,1809269;16;21;"3304557"
"RJ";"Rio de Janeiro";"Botafogo";"22290040";"Rua General Severiano";-22,9533856;-43,1782544;12;21;"3304557"
"RJ";"Rio de Janeiro";"Botafogo";"22290070";"Avenida Lauro Sodré";-22,9556963;-43,1782134;12,5;21;"3304557"
"RJ";"Rio de Janeiro";"Botafogo";"22290080";"Rua General Goes Monteiro";-22,9557739;-43,1792167;18,3;21;"3304557"
"RJ";"Rio de Janeiro";"Urca";"22290260";"Rua Urbano Santos";-22,9526693;-43,1688664;10,4;21;"3304557"
"RJ";"Rio de Janeiro";"Urca";"22291000";"Rua Osório de Almeida";-22,9526922;-43,1682603;7,2;21;"3304557"
"RJ";"Rio de Janeiro";"Urca";"22291070";"Avenida São Sebastião";-22,9464847;-43,1610673;0;21;"3304557"
"RJ";"Rio de Janeiro";"Ipanema";"22411001";"Rua Barão da Torre";-22,984667;-43,1985932;19,2;21;"3304557"
"RJ";"Rio de Janeiro";"Ipanema";"22411002";"Rua Barão da Torre";-22,984667;-43,1985932;19,2;21;"3304557"
"RJ";"Rio de Janeiro";"Ipanema";"22411010";"Rua Vinícius de Moraes";-22,9832375;-43,2027988;19,7;21;"3304557"
"RJ";"Rio de Janeiro";"Ipanema";"22411072";"Avenida Epitácio Pessoa";-22,9807195;-43,206717;11,2;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Ipanema";"22420040";"Rua Prudente de Morais";-22,984667;-43,1985932;19,2;21;"3304557"
"RJ";"Rio de Janeiro";"Ipanema";"22420043";"Rua Prudente de Morais";-22,984667;-43,1985932;19,2;21;"3304557"
"RJ";"Rio de Janeiro";"Ipanema";"22421000";"Rua Barão de Jaguaripe";-22,9813726454;-43,2085945793;20,5;21;"3304557"
"RJ";"Rio de Janeiro";"Ipanema";"22421030";"Rua Redentor";-22,9824157;-43,2091027;18,1;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22430060";"Avenida Afrânio de Melo Franco";-22,9827501;-43,2179328;16,2;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22430190";"Rua Humberto de Campos";-22,9818979;-43,2204165;21,2;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22430210";"Rua João Líra";-22,9842049;-43,2222816;20,5;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22430220";"Rua José Linhares";-22,9839639;-43,2215009;19,4;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22431001";"Avenida Bartolomeu Mitre";-22,9843373;-43,2231424;18,2;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22431002";"Avenida Bartolomeu Mitre";-22,9843373;-43,2231424;18,2;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22440050";"Rua Aristides Espinola";-22,9861392;-43,2270552;24,3;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22441013";"Avenida General San Martin";-22,9843373;-43,2231424;18,2;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22441080";"Rua Juquiá";-22,9801606;-43,2227808;14,4;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22441110";"Rua Professor Arthur Ramos";-22,9839077;-43,224242;21,9;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22450000";"Avenida Visconde de Albuquerque";-22,9843373;-43,2231424;18,2;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22450001";"Avenida Visconde de Albuquerque";-22,9843373;-43,2231424;18,2;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22450002";"Avenida Visconde de Albuquerque";-22,9843373;-43,2231424;18,2;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22450130";"Rua Timóteo da Costa";-22,9845417;-43,2324366;88,7;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22450140";"Rua Sambaíba";-22,9864766;-43,2327851;72,4;21;"3304557"
"RJ";"Rio de Janeiro";"Leblon";"22450200";"Rua Igarapava";-22,9868868;-43,2306149;37,9;21;"3304557"
"RJ";"Rio de Janeiro";"Gávea";"22451020";"Rua Artur Araripe";-22,9768983;-43,2275077;22,4;21;"3304557"
"RJ";"Rio de Janeiro";"Gávea";"22451040";"Rua Marquês de São Vicente";-22,9760044;-43,2285147;17,1;21;"3304557"
"RJ";"Rio de Janeiro";"Jardim Botânico";"22460012";"Rua Lópes Quintas";-22,9068467;-43,1728965;34,1;21;"3304557"
"RJ";"Rio de Janeiro";"Jardim Botânico";"22460050";"Rua Corcovado";-22,9637163;-43,2222977;26,5;21;"3304557"
"RJ";"Rio de Janeiro";"Jardim Botânico";"22461210";"Rua Getúlio das Neves";-22,9599412;-43,2060984;19;21;"3304557"
"RJ";"Rio de Janeiro";"Lagoa";"22470002";"Avenida Borges de Medeiros";-22,9785357;-43,2182032;9;21;"3304557"
"RJ";"Rio de Janeiro";"Jardim Botânico";"22470050";"Rua Jardim Botânico";-22,9068467;-43,1728965;34,1;21;"3304557"
"RJ";"Rio de Janeiro";"Gávea";"22470060";"Praça Santos Dumont";-22,9732519;-43,2260629;11,3;21;"3304557"
"RJ";"Rio de Janeiro";"Lagoa";"22470201";"Rua Maria Angélica";-22,9621372;-43,2076913;20,1;21;"3304557"
"RJ";"Rio de Janeiro";"Lagoa";"22470210";"Rua Frei Leandro";-22,9616391;-43,2069836;24,5;21;"3304557"
"RJ";"Rio de Janeiro";"Lagoa";"22470230";"Rua Custódio Serrão";-22,9611875;-43,205899;17,7;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Lagoa";"22471002";"Avenida Epitácio Pessoa";-22,9621372;-43,2076913;20,1;21;"3304557"
"RJ";"Rio de Janeiro";"Lagoa";"22471003";"Avenida Epitácio Pessoa";-22,9764045;-43,1983537;26,7;21;"3304557"
"RJ";"Rio de Janeiro";"Lagoa";"22471210";"Rua Fonte da Saudade";-22,9634843801;-43,2029285773;21,3;21;"3304557"
"RJ";"Rio de Janeiro";"Lagoa";"22471220";"Rua Carvalho Azevedo";-22,9640758;-43,2028551;22,7;21;"3304557"
"RJ";"Rio de Janeiro";"Lagoa";"22471270";"Rua Baronesa de Poconé";-22,9624054;-43,2016996;33,6;21;"3304557"
"RJ";"Rio de Janeiro";"São Conrado";"22610010";"Avenida Aquarela do Brasil";-22,9960172;-43,2558493;38,4;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22611250";"Avenida Vítor Konder";-23,0081981;-43,2977436;9,4;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22620012";"Avenida Comandante Júlio de Moura";-23,0003709;-43,365895;8;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22620061";"Avenida Gilberto Amado";-23,0003709;-43,365895;8;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22620100";"Rua Desembargador Fernandes Pinheiro";-23,0100741;-43,3037577;10,6;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22620171";"Avenida Pepe";-23,0150714;-43,305157;9,3;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22620270";"Avenida Arquiteto Afonso Reidy";-23,0115472;-43,3186744;13;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22620300";"Rua de Paranhos Antunes";-23,008566;-43,3185127;11,3;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22621030";"Rua João Zanetti";-23,0077571;-43,313383;9,2;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22621060";"Avenida Monsenhor Ascaneo";-23,0115825;-43,3131623;12;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22621110";"Rua Pedro Lago";-23,008271;-43,3094903;9,6;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22621170";"Rua Pedro Bolato";-23,0084909;-43,30697;10,6;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22621221";"Avenida João Carlos Machado";-23,0003709;-43,365895;8;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22630050";"Rua Carlos Leite Costa";-23,0084935;-43,3354689;8;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22631450";"Rua Jornalista Henrique Cordeiro";-23,0048643;-43,3228508;13,4;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22640100";"Avenida das Américas";-23,0003709;-43,365895;8;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22641900";"Estrada da Barra da Tijuca 1006";-23,0047558;-43,3038197;33,2;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22710245";"Rua Macembu";-22,9266437;-43,3799472;19,3;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22710255";"Rua Mapendi";-22,926924;-43,3766456;37,4;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22710560";"Rua André Rocha";-22,925237;-43,3702706;17,8;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Jacarepaguá";"22713320";"Estrada Mapua";-22,928479;-43,3854116;18,8;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Taquara";"22720010";"Estrada do Rio Grande";-22,9230494;-43,3739788;19,7;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22720011";"Estrada do Rio Grande";-22,9230494;-43,3739788;19,7;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22720400";"Avenida dos Mananciais";-22,9171689;-43,3871217;25,1;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22723020";"Estrada da Boiuna";-22,9230494;-43,3739788;19,7;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Taquara";"22723427";"Estrada Meringuava";-22,9230494;-43,3739788;19,7;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22725030";"Estrada do Cafundá";-22,9230494;-43,3739788;19,7;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22725031";"Estrada do Cafundá";-22,9230494;-43,3739788;19,7;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22725421";"Estrada do Tindiba";-22,9230494;-43,3739788;19,7;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22730020";"Rua Godofredo Viana";-22,9146785;-43,3653721;34,9;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22730230";"Rua Marechal José Beviláqua";-22,9222493;-43,3698703;18,5;21;"3304557"
"RJ";"Rio de Janeiro";"Taquara";"22730240";"Rua Visconde de Asseca";-22,9233312;-43,3707048;22,5;21;"3304557"
"RJ";"Rio de Janeiro";"Praça Seca";"22733010";"Rua Albano";-22,9030969;-43,3540588;37,6;21;"3304557"
"RJ";"Rio de Janeiro";"Tanque";"22735130";"Rua Henriqueta";-22,9199718;-43,358813;29,7;21;"3304557"
"RJ";"Rio de Janeiro";"Tanque";"22735140";"Rua Alexandre Ramos";-22,9180113;-43,3610277;31,4;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22740010";"Avenida Geremário Dantas";-22,9249452;-43,3592966;22,9;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22740240";"Rua Coronel Tedim";-22,9230556;-43,3554456;30,1;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22740300";"Rua Ana Silva";-22,9235862;-43,3524597;61,5;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22743010";"Avenida Geremário Dantas";-22,9289233;-43,3545167;29,5;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22743040";"Estrada Capenha";-22,9288836;-43,3542305;28,8;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22743041";"Estrada Capenha";-22,9288836;-43,3542305;28,8;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22743051";"Estrada Pau-ferro";-22,9288836;-43,3542305;28,8;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22743052";"Estrada Pau-ferro";-22,9294919;-43,3333548;48,8;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22743311";"Estrada Campo da Areia";-22,9228832;-43,3460562;60,7;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22743350";"Rua Armando Gonzaga";-22,926557;-43,3443731;34,5;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22743520";"Rua Agrolândia";-22,9233715;-43,3357855;101,4;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22743660";"Rua Joaquim Pinheiro";-22,9329001;-43,3343433;39;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22743670";"Rua Geminiano Gois";-22,933474;-43,3371825;36,3;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22745005";"Estrada dos Três Rios";-22,9348995;-43,3360471;33;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22745011";"Estrada do Bananal";-22,9348995;-43,3360471;33;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22745056";"Estrada Pau-ferro";-22,9348995;-43,3360471;33;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22745200";"Estrada do Guanumbi";-22,9358979;-43,3260485;49,1;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22745270";"Rua Araguaia";-22,9348995;-43,3360471;33;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22745271";"Rua Araguaia";-22,9348995;-43,3360471;33;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22745282";"Rua Comandante Rúbens Silva";-22,9348995;-43,3360471;33;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Anil";"22750006";"Rua Ituverava";-22,9453125182;-43,3359407397;14,3;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22750008";"Rua Tirol";-22,9348995;-43,3360471;33;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22750013";"Estrada do Bananal";-22,9348995;-43,3360471;33;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22750053";"Rua Comandante Rúbens Silva";-22,9348995;-43,3360471;33;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22750290";"Rua Potiguara";-22,9427818;-43,3362489;39;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22750310";"Rua Antônio Cordeiro";-22,9431492;-43,3373414;34,7;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22750320";"Rua Alcides Lima";-22,9449397;-43,3375641;31,8;21;"3304557"
"RJ";"Rio de Janeiro";"Anil";"22750390";"Avenida São Guilherme de Norwich";-22,9472361;-43,336054;15,9;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22753045";"Rua Francisco Dantas";-22,9465657;-43,3406704;20,1;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22753212";"Estrada de Jacarepaguá";-22,9762639;-43,3255988;19,1;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22760000";"Rua Francisca Sales";-22,9354008;-43,3446834;34,1;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22760060";"Travessa Cunha Galvão";-22,9364513;-43,3492735;34,9;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22760080";"Rua Mamoré";-22,9382179;-43,3430944;29,2;21;"3304557"
"RJ";"Rio de Janeiro";"Freguesia (Jacarepaguá)";"22760400";"Avenida Geremário Dantas";-22,9348995;-43,3360471;33;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Anil";"22765240";"Estrada do Engenho D'Agua";-22,9570732;-43,3442035;10,6;21;"3304557"
"RJ";"Rio de Janeiro";"Gardênia Azul";"22765430";"Avenida Canal do Anil";-22,9642213;-43,3462955;7,8;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Pechincha";"22770190";"Rua Mirataia";-22,936608;-43,362743;26;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Taquara";"22770331";"Estrada Marechal Miguel Salazar Mendes de Morais";-22,9230494;-43,3739788;19,7;21;"3304557"
"RJ";"Rio de Janeiro";"Pechincha";"22770580";"Rua Caniu";-22,940022;-43,3598275;12,4;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22775039";"Avenida Embaixador Abelardo Bueno";-23,0003709;-43,365895;8;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22775040";"Avenida Embaixador Abelardo Bueno";-22,9727518094;-43,3884886319;2;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22775048";"Rua Franco Zampari";-22,9681736;-43,3907025;5;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22775060";"Rua Aroazes";-22,9709726;-43,3934109;7,2;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22775090";"Estrada Coronel Pedro Corrêa";-22,9667236;-43,3903405;4,6;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22775120";"Rua Francisco de Paula";-22,9696181;-43,3960963;4,9;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22775130";"Avenida Jaime Poggi";-22,9682054;-43,3908834;4,9;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22775150";"Rua Leonardo Vilasboas";-22,9663834;-43,3926647;4,4;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22775170";"Rua Queiros Júnior";-22,9707026;-43,3942496;9;21;"3304557"
"RJ";"Rio de Janeiro";"Curicica";"22775971";"Estrada dos Bandeirantes 5036 Loja 4";-22,9596277;-43,3889349;8,2;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22776000";"Avenida das Acácias da Península";-22,9890425;-43,3550702;3,9;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22776040";"Rua das Bromélias da Península";-23,0003709;-43,365895;8;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22776090";"Rua Bauhíneas da Península";-22,987869;-43,3570987;4,3;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22780070";"Estrada de Camorim";-22,969439;-43,4263173;42,2;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22780080";"Estrada dos Bandeirantes";-22,9599935;-43,3882767;8,9;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Curicica";"22780083";"Estrada dos Bandeirantes";-22,9602072;-43,3907552;9,6;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22780084";"Estrada dos Bandeirantes";-22,9632958;-43,4048371;8,2;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22780085";"Estrada dos Bandeirantes";-22,9633027;-43,4029988;10;21;"3304557"
"RJ";"Rio de Janeiro";"Jacarepaguá";"22780160";"Avenida Salvador Allende";-22,9666452;-43,39682;7,3;21;"3304557"
"RJ";"Rio de Janeiro";"Curicica";"22780760";"Rua Goianinha";-22,9508621;-43,3806036;12;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Jacarepaguá";"22783110";"Estrada dos Bandeirantes";-22,9690097;-43,4136703;9,5;21;"3304557"
"RJ";"Rio de Janeiro";"Camorim";"22783116";"Estrada dos Bandeirantes";-22,9762486;-43,4157604;10,5;21;"3304557"
"RJ";"Rio de Janeiro";"Vargem Pequena";"22783117";"Estrada dos Bandeirantes";-22,9861255;-43,4317835;8,5;21;"3304557"
"RJ";"Rio de Janeiro";"Vargem Pequena";"22783118";"Estrada dos Bandeirantes";-22,9823306;-43,4655942;14,2;21;"3304557"
"RJ";"Rio de Janeiro";"Camorim";"22783119";"Avenida Olof Palme";-22,9802216;-43,4139491;5,7;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22783127";"Avenida Salvador Allende";-22,9671905238;-43,3963129462;4,2;21;"3304557"
"RJ";"Rio de Janeiro";"Vargem Pequena";"22783220";"Rua Dumontina";-22,9914242;-43,4842391;6,1;21;"3304557"
"RJ";"Rio de Janeiro";"Vargem Pequena";"22783240";"Estrada José Duarte";-22,9852299;-43,4686657;7;21;"3304557"
"RJ";"Rio de Janeiro";"Vargem Pequena";"22783560";"Rua Daniel Barreto dos Santos";-22,9931712;-43,4514227;5,4;21;"3304557"
"RJ";"Rio de Janeiro";"Vargem Grande";"22785190";"Rua Santa América";-22,9863496;-43,4935498;10,2;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Vargem Grande";"22785590";"Rua Esperança";-22,9824888;-43,4920126;12;21;"3304557"
"RJ";"Rio de Janeiro";"Vargem Grande";"22785595";"Rua Mário Lisboa de Carvalho";-22,9833453;-43,4943266;10;21;"3304557"
"RJ";"Rio de Janeiro";"Vargem Grande";"22785600";"Rua Manhuaçu";-22,9810134;-43,4950168;14,5;21;"3304557"
"RJ";"Rio de Janeiro";"Vargem Grande";"22785620";"Estrada Vereador Alceu de Carvalho";-23,0086206;-43,4933431;3,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790022";"Rua Raul da Cunha Ribeiro";-23,0162428;-43,4512942;11;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790040";"Rua Rabino Henrique Lemle";-23,0158155;-43,4519914;11,4;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790071";"Avenida Genaro de Carvalho";-23,0136663;-43,4634068;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790072";"Avenida Genaro de Carvalho";-23,0132674;-43,446385;10,8;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790080";"Rua Agenor Rabelo";-23,0168786;-43,4501899;11,2;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790090";"Rua Zeferino de Faria";-23,0150587;-43,4486506;10,4;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790147";"Rua Jorge Emílio Fontenelle";-23,0145274;-43,4541111;14;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790150";"Rua Gustavo Corção";-23,0141428;-43,4556068;13;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790160";"Rua Guilherme Baptista";-23,0134275;-43,4557713;14;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790170";"Rua Coronel João Olintho";-23,0130485;-43,4571857;12,9;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790200";"Avenida Guignard";-23,0121247;-43,4500097;14;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790220";"Rua Artur Possolo";-23,011581;-43,4452914;12,1;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790230";"Rua Odilon Martins de Andrade";-23,0111247;-43,4465413;12,8;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790280";"Rua General Orlando Geisel";-23,0134361;-43,453145;14,6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790285";"Rua Maurício da Costa Faria";-23,010663;-43,4477749;13,1;21;"3304557"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790400";"Rua Malba Tahan";-23,0160367;-43,4622908;12,2;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790410";"Rua Vicente Scofano";-23,0158053;-43,4619228;12,1;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790430";"Rua Almirante Ary Rongel";-23,0180949;-43,4713719;13,2;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790460";"Praça Carlos Gardel";-23,0172355;-43,4697534;13,2;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790465";"Rua Professora Luiza Nogueira Gonçalves";-23,0066076;-43,4437088;10;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790470";"Rua Ismael Silva";-23,0153925;-43,4694643;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Barra da Tijuca";"22790495";"Rua Servidão G";-23,010483;-43,4626488;9;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790530";"Rua São Francisco de Assis";-23,0198288;-43,4750152;11,8;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790540";"Rua Desembargador Paulo Alonso";-23,0189912;-43,4775046;15,6;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790550";"Rua Ministro Aliomar Baleeiro";-23,0180961;-43,4775055;13,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790560";"Rua Sérgio Branco Soares";-23,0136663;-43,4634068;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790570";"Avenida Gilka Machado";-23,0136663;-43,4634068;11,7;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790580";"Rua Manoel Boucher Pinto";-23,0210341;-43,4803829;12,5;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790620";"Rua Linda Batista";-23,0218632;-43,4835943;8,2;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790669";"Avenida Tim Maia";-23,0030948;-43,4837867;3,8;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790670";"Rua Doutor Crespo";-23,0127455;-43,4757356;3,4;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790671";"Rua Silvia Pozzano";-23,0061004;-43,4825841;3,8;21;"3304557"
"RJ";"Rio de Janeiro";"Recreio dos Bandeirantes";"22790675";"Rua Sandro Moreira";-23,0198672;-43,483141;8,4;21;"3304557"
